General : Start date,"6/7/2019"
Strain : Time at removal,,s
Specimen properties : Specimen label,"AbaPanu#8"
Specimen properties : Thickness,"10.10000",mm
Specimen properties : Width,"10.08000",mm
Modulus (Automatic) : X-intercept at Modulus (Automatic),"0.13169",mm/mm
Modulus (Automatic) : Y-intercept at Modulus (Automatic),"-726.39279",MPa
Modulus (Automatic) : Modulus (Automatic),"5,515.94482",MPa
Poisson's ratio (Chord) : Poisson's ratio (Chord),
Poisson's ratio (Chord) : X-intercept at Poisson's ratio (Chord),,mm/mm
Poisson's ratio (Chord) : Y-intercept at Poisson's ratio (Chord),,mm/mm
Specimen properties : Final thickness,"10.10000",mm
Specimen properties : Final width,"10.08000",mm
Specimen properties : Final anvil height,"10.03000",mm
Strain : Compressive strain (Extension) gauge length,"10.03000",mm

Time,Extension,Load,Compressive stress,Compressive extension,Compressive strain (Extension)
(s),(mm),(N),(MPa),(mm),(mm/mm)
"122.00000","1.53425","12,493.15332","122.71288","1.53425","0.15297"
"122.10000","1.53471","12,515.79590","122.93529","1.53471","0.15301"
"122.20000","1.53517","12,538.54980","123.15879","1.53517","0.15306"
"122.30000","1.53563","12,560.00684","123.36954","1.53563","0.15310"
"122.40000","1.53605","12,581.90527","123.58464","1.53605","0.15315"
"122.50000","1.53647","12,601.16211","123.77380","1.53647","0.15319"
"122.60000","1.53689","12,621.46875","123.97325","1.53689","0.15323"
"122.70000","1.53732","12,642.07910","124.17570","1.53732","0.15327"
"122.80000","1.53775","12,664.07129","124.39172","1.53775","0.15332"
"122.90000","1.53808","12,680.94141","124.55742","1.53808","0.15335"
"123.00000","1.53839","12,693.38672","124.67966","1.53839","0.15338"
"123.10000","1.53876","12,710.91699","124.85185","1.53876","0.15342"
"123.20000","1.53922","12,732.43164","125.06318","1.53922","0.15346"
"123.30000","1.53970","12,756.64160","125.30098","1.53970","0.15351"
"123.40000","1.54015","12,779.84180","125.52885","1.54015","0.15355"
"123.50000","1.54058","12,800.88184","125.73552","1.54058","0.15360"
"123.60000","1.54104","12,823.31934","125.95591","1.54104","0.15364"
"123.70000","1.54149","12,845.22949","126.17112","1.54149","0.15369"
"123.80000","1.54192","12,867.25488","126.38747","1.54192","0.15373"
"123.90000","1.54231","12,886.19531","126.57351","1.54231","0.15377"
"124.00000","1.54267","12,904.65234","126.75480","1.54267","0.15381"
"124.10000","1.54299","12,919.42969","126.89995","1.54299","0.15384"
"124.20000","1.54334","12,934.93066","127.05221","1.54334","0.15387"
"124.30000","1.54377","12,954.84961","127.24786","1.54377","0.15392"
"124.40000","1.54427","12,978.97559","127.48483","1.54427","0.15396"
"124.50000","1.54477","13,004.93457","127.73981","1.54477","0.15402"
"124.60000","1.54520","13,027.12793","127.95780","1.54520","0.15406"
"124.70000","1.54559","13,045.94727","128.14265","1.54559","0.15410"
"124.80000","1.54599","13,065.93945","128.33902","1.54599","0.15414"
"124.90000","1.54640","13,085.37598","128.52994","1.54640","0.15418"
"125.00000","1.54684","13,105.84668","128.73102","1.54684","0.15422"
"125.10000","1.54730","13,129.16699","128.96007","1.54730","0.15427"
"125.20000","1.54768","13,150.22754","129.16695","1.54768","0.15430"
"125.30000","1.54800","13,164.64746","129.30858","1.54800","0.15434"
"125.40000","1.54836","13,180.16113","129.46095","1.54836","0.15437"
"125.50000","1.54880","13,201.65527","129.67209","1.54880","0.15442"
"125.60000","1.54927","13,225.67871","129.90805","1.54927","0.15446"
"125.70000","1.54976","13,249.72656","130.14426","1.54976","0.15451"
"125.80000","1.55024","13,274.53906","130.38799","1.55024","0.15456"
"125.90000","1.55067","13,297.23633","130.61092","1.55067","0.15460"
"126.00000","1.55108","13,317.30078","130.80800","1.55108","0.15464"
"126.10000","1.55152","13,339.10938","131.02222","1.55152","0.15469"
"126.20000","1.55192","13,358.09375","131.20868","1.55192","0.15473"
"126.30000","1.55231","13,377.61133","131.40039","1.55231","0.15477"
"126.40000","1.55268","13,396.50586","131.58598","1.55268","0.15480"
"126.50000","1.55302","13,412.77441","131.74579","1.55302","0.15484"
"126.60000","1.55340","13,429.44727","131.90955","1.55340","0.15488"
"126.70000","1.55384","13,451.36133","132.12480","1.55384","0.15492"
"126.80000","1.55433","13,476.06738","132.36748","1.55433","0.15497"
"126.90000","1.55482","13,500.78418","132.61024","1.55482","0.15502"
"127.00000","1.55523","13,522.58887","132.82443","1.55523","0.15506"
"127.10000","1.55563","13,543.05957","133.02550","1.55563","0.15510"
"127.20000","1.55602","13,562.23438","133.21384","1.55602","0.15514"
"127.30000","1.55644","13,583.04785","133.41827","1.55644","0.15518"
"127.40000","1.55687","13,604.48340","133.62883","1.55687","0.15522"
"127.50000","1.55730","13,625.09180","133.83125","1.55730","0.15526"
"127.60000","1.55766","13,644.73926","134.02423","1.55766","0.15530"
"127.70000","1.55801","13,660.90820","134.18306","1.55801","0.15533"
"127.80000","1.55840","13,679.09082","134.36165","1.55840","0.15537"
"127.90000","1.55883","13,700.61133","134.57303","1.55883","0.15542"
"128.00000","1.55933","13,725.34277","134.81596","1.55933","0.15547"
"128.10000","1.55977","13,749.57812","135.05400","1.55977","0.15551"
"128.20000","1.56021","13,772.76074","135.28172","1.56021","0.15555"
"128.30000","1.56061","13,792.59473","135.47653","1.56061","0.15559"
"128.40000","1.56100","13,811.20801","135.65936","1.56100","0.15563"
"128.50000","1.56144","13,833.16602","135.87505","1.56144","0.15568"
"128.60000","1.56187","13,856.20020","136.10129","1.56187","0.15572"
"128.70000","1.56227","13,876.39941","136.29970","1.56227","0.15576"
"128.80000","1.56265","13,895.80371","136.49030","1.56265","0.15580"
"128.90000","1.56299","13,913.23926","136.66156","1.56299","0.15583"
"129.00000","1.56338","13,931.23438","136.83830","1.56338","0.15587"
"129.10000","1.56381","13,952.71387","137.04929","1.56381","0.15591"
"129.20000","1.56430","13,978.08789","137.29852","1.56430","0.15596"
"129.30000","1.56476","14,002.91699","137.54240","1.56476","0.15601"
"129.40000","1.56516","14,023.50293","137.74461","1.56516","0.15605"
"129.50000","1.56554","14,043.24219","137.93849","1.56554","0.15609"
"129.60000","1.56597","14,064.22168","138.14456","1.56597","0.15613"
"129.70000","1.56644","14,087.89746","138.37712","1.56644","0.15618"
"129.80000","1.56690","14,112.07129","138.61456","1.56690","0.15622"
"129.90000","1.56733","14,133.58887","138.82591","1.56733","0.15626"
"130.00000","1.56773","14,154.88477","139.03510","1.56773","0.15630"
"130.10000","1.56806","14,171.42773","139.19759","1.56806","0.15634"
"130.20000","1.56841","14,188.12891","139.36163","1.56841","0.15637"
"130.30000","1.56886","14,209.95020","139.57597","1.56886","0.15642"
"130.40000","1.56932","14,234.00293","139.81223","1.56932","0.15646"
"130.50000","1.56976","14,256.06934","140.02898","1.56976","0.15651"
"130.60000","1.57017","14,278.45312","140.24884","1.57017","0.15655"
"130.70000","1.57060","14,299.12012","140.45183","1.57060","0.15659"
"130.80000","1.57105","14,322.35059","140.68001","1.57105","0.15664"
"130.90000","1.57149","14,345.36719","140.90610","1.57149","0.15668"
"131.00000","1.57193","14,366.82324","141.11684","1.57193","0.15672"
"131.10000","1.57237","14,390.35449","141.34798","1.57237","0.15677"
"131.20000","1.57270","14,408.24023","141.52365","1.57270","0.15680"
"131.30000","1.57302","14,422.98047","141.66844","1.57302","0.15683"
"131.40000","1.57338","14,439.54785","141.83118","1.57338","0.15687"
"131.50000","1.57383","14,460.84375","142.04034","1.57383","0.15691"
"131.60000","1.57431","14,486.61230","142.29346","1.57431","0.15696"
"131.70000","1.57477","14,511.85938","142.54144","1.57477","0.15701"
"131.80000","1.57520","14,534.23047","142.76118","1.57520","0.15705"
"131.90000","1.57562","14,555.12012","142.96637","1.57562","0.15709"
"132.00000","1.57604","14,577.03809","143.18166","1.57604","0.15713"
"132.10000","1.57649","14,599.36719","143.40099","1.57649","0.15718"
"132.20000","1.57695","14,623.48926","143.63792","1.57695","0.15722"
"132.30000","1.57737","14,645.66602","143.85574","1.57737","0.15726"
"132.40000","1.57769","14,663.57324","144.03165","1.57769","0.15730"
"132.50000","1.57801","14,677.91406","144.17250","1.57801","0.15733"
"132.60000","1.57839","14,695.72949","144.34749","1.57839","0.15737"
"132.70000","1.57884","14,719.00781","144.57614","1.57884","0.15741"
"132.80000","1.57933","14,744.82520","144.82973","1.57933","0.15746"
"132.90000","1.57982","14,770.99902","145.08682","1.57982","0.15751"
"133.00000","1.58023","14,793.64453","145.30925","1.58023","0.15755"
"133.10000","1.58065","14,813.89062","145.50812","1.58065","0.15759"
"133.20000","1.58107","14,834.71191","145.71263","1.58107","0.15763"
"133.30000","1.58151","14,857.55762","145.93704","1.58151","0.15768"
"133.40000","1.58193","14,879.43652","146.15195","1.58193","0.15772"
"133.50000","1.58233","14,900.24414","146.35632","1.58233","0.15776"
"133.60000","1.58266","14,917.86133","146.52936","1.58266","0.15779"
"133.70000","1.58298","14,933.02930","146.67834","1.58298","0.15782"
"133.80000","1.58335","14,950.31250","146.84811","1.58335","0.15786"
"133.90000","1.58378","14,971.61133","147.05731","1.58378","0.15790"
"134.00000","1.58425","14,997.38086","147.31044","1.58425","0.15795"
"134.10000","1.58472","15,021.11035","147.54352","1.58472","0.15800"
"134.20000","1.58516","15,045.72949","147.78534","1.58516","0.15804"
"134.30000","1.58561","15,068.17480","148.00580","1.58561","0.15809"
"134.40000","1.58607","15,093.57129","148.25526","1.58607","0.15813"
"134.50000","1.58648","15,114.14648","148.45735","1.58648","0.15817"
"134.60000","1.58688","15,135.47168","148.66682","1.58688","0.15821"
"134.70000","1.58729","15,155.87012","148.86719","1.58729","0.15825"
"134.80000","1.58767","15,176.38770","149.06871","1.58767","0.15829"
"134.90000","1.58798","15,192.45117","149.22650","1.58798","0.15832"
"135.00000","1.58836","15,210.22754","149.40111","1.58836","0.15836"
"135.10000","1.58880","15,232.98047","149.62459","1.58880","0.15840"
"135.20000","1.58928","15,258.23047","149.87260","1.58928","0.15845"
"135.30000","1.58976","15,285.36621","150.13914","1.58976","0.15850"
"135.40000","1.59020","15,308.36328","150.36504","1.59020","0.15854"
"135.50000","1.59063","15,331.48535","150.59215","1.59063","0.15859"
"135.60000","1.59103","15,351.60449","150.78976","1.59103","0.15863"
"135.70000","1.59143","15,372.12891","150.99136","1.59143","0.15867"
"135.80000","1.59187","15,395.25000","151.21848","1.59187","0.15871"
"135.90000","1.59228","15,416.04004","151.42268","1.59228","0.15875"
"136.00000","1.59265","15,436.45312","151.62318","1.59265","0.15879"
"136.10000","1.59297","15,451.98242","151.77573","1.59297","0.15882"
"136.20000","1.59335","15,469.62109","151.94897","1.59335","0.15886"
"136.30000","1.59381","15,493.69238","152.18541","1.59381","0.15890"
"136.40000","1.59430","15,519.34473","152.43738","1.59430","0.15895"
"136.50000","1.59478","15,545.91016","152.69832","1.59478","0.15900"
"136.60000","1.59520","15,568.91699","152.92430","1.59520","0.15904"
"136.70000","1.59561","15,589.62891","153.12775","1.59561","0.15908"
"136.80000","1.59602","15,610.24023","153.33020","1.59602","0.15912"
"136.90000","1.59646","15,633.08789","153.55461","1.59646","0.15917"
"137.00000","1.59689","15,656.30566","153.78267","1.59689","0.15921"
"137.10000","1.59732","15,678.22363","153.99796","1.59732","0.15925"
"137.20000","1.59772","15,699.76660","154.20956","1.59772","0.15929"
"137.30000","1.59804","15,716.77246","154.37660","1.59804","0.15933"
"137.40000","1.59842","15,733.73047","154.54317","1.59842","0.15936"
"137.50000","1.59887","15,756.72852","154.76906","1.59887","0.15941"
"137.60000","1.59932","15,781.05469","155.00801","1.59932","0.15945"
"137.70000","1.59978","15,806.57422","155.25867","1.59978","0.15950"
"137.80000","1.60021","15,829.70996","155.48592","1.60021","0.15954"
"137.90000","1.60060","15,850.62598","155.69136","1.60060","0.15958"
"138.00000","1.60100","15,870.65723","155.88812","1.60100","0.15962"
"138.10000","1.60142","15,892.09375","156.09868","1.60142","0.15966"
"138.20000","1.60186","15,915.44629","156.32805","1.60186","0.15971"
"138.30000","1.60231","15,938.71777","156.55664","1.60231","0.15975"
"138.40000","1.60267","15,959.58496","156.76160","1.60267","0.15979"
"138.50000","1.60302","15,976.83887","156.93108","1.60302","0.15982"
"138.60000","1.60339","15,994.95508","157.10902","1.60339","0.15986"
"138.70000","1.60387","16,019.16211","157.34679","1.60387","0.15991"
"138.80000","1.60434","16,045.56641","157.60614","1.60434","0.15995"
"138.90000","1.60480","16,069.77930","157.84398","1.60480","0.16000"
"139.00000","1.60520","16,091.70410","158.05933","1.60520","0.16004"
"139.10000","1.60558","16,111.62695","158.25502","1.60558","0.16008"
"139.20000","1.60601","16,132.91016","158.46408","1.60601","0.16012"
"139.30000","1.60647","16,158.40527","158.71449","1.60647","0.16017"
"139.40000","1.60693","16,182.60938","158.95224","1.60693","0.16021"
"139.50000","1.60738","16,204.94727","159.17165","1.60738","0.16026"
"139.60000","1.60773","16,226.11133","159.37953","1.60773","0.16029"
"139.70000","1.60804","16,240.36426","159.51953","1.60804","0.16032"
"139.80000","1.60841","16,257.99219","159.69267","1.60841","0.16036"
"139.90000","1.60884","16,281.00488","159.91872","1.60884","0.16040"
"140.00000","1.60928","16,304.68848","160.15135","1.60928","0.16045"
"140.10000","1.60971","16,328.29980","160.38327","1.60971","0.16049"
"140.20000","1.61013","16,349.89258","160.59537","1.61013","0.16053"
"140.30000","1.61055","16,372.73438","160.81973","1.61055","0.16057"
"140.40000","1.61098","16,395.01758","161.03860","1.61098","0.16062"
"140.50000","1.61142","16,417.56445","161.26007","1.61142","0.16066"
"140.60000","1.61188","16,442.66992","161.50667","1.61188","0.16071"
"140.70000","1.61234","16,467.49805","161.75053","1.61234","0.16075"
"140.80000","1.61269","16,487.81250","161.95007","1.61269","0.16079"
"140.90000","1.61300","16,503.10938","162.10033","1.61300","0.16082"
"141.00000","1.61338","16,522.01758","162.28604","1.61338","0.16086"
"141.10000","1.61383","16,544.13086","162.50325","1.61383","0.16090"
"141.20000","1.61428","16,570.21289","162.75945","1.61428","0.16095"
"141.30000","1.61474","16,595.55078","163.00832","1.61474","0.16099"
"141.40000","1.61518","16,618.74219","163.23611","1.61518","0.16103"
"141.50000","1.61564","16,642.77930","163.47221","1.61564","0.16108"
"141.60000","1.61605","16,666.23633","163.70262","1.61605","0.16112"
"141.70000","1.61648","16,687.88477","163.91527","1.61648","0.16116"
"141.80000","1.61693","16,712.13867","164.15349","1.61693","0.16121"
"141.90000","1.61736","16,735.33594","164.38135","1.61736","0.16125"
"142.00000","1.61768","16,753.47852","164.55956","1.61768","0.16128"
"142.10000","1.61800","16,768.41406","164.70625","1.61800","0.16132"
"142.20000","1.61838","16,787.08789","164.88968","1.61838","0.16135"
"142.30000","1.61883","16,810.16602","165.11636","1.61883","0.16140"
"142.40000","1.61929","16,835.48438","165.36505","1.61929","0.16144"
"142.50000","1.61976","16,860.02148","165.60606","1.61976","0.16149"
"142.60000","1.62019","16,884.19922","165.84354","1.62019","0.16153"
"142.70000","1.62061","16,906.49023","166.06250","1.62061","0.16158"
"142.80000","1.62104","16,929.87891","166.29222","1.62104","0.16162"
"142.90000","1.62148","16,952.76758","166.51704","1.62148","0.16166"
"143.00000","1.62193","16,976.46875","166.74985","1.62193","0.16171"
"143.10000","1.62235","17,000.13086","166.98227","1.62235","0.16175"
"143.20000","1.62266","17,017.14258","167.14937","1.62266","0.16178"
"143.30000","1.62298","17,031.92969","167.29462","1.62298","0.16181"
"143.40000","1.62337","17,050.79883","167.47995","1.62337","0.16185"
"143.50000","1.62382","17,074.02734","167.70811","1.62382","0.16190"
"143.60000","1.62432","17,101.79297","167.98083","1.62432","0.16195"
"143.70000","1.62482","17,129.65820","168.25455","1.62482","0.16200"
"143.80000","1.62526","17,153.76172","168.49130","1.62526","0.16204"
"143.90000","1.62565","17,175.67578","168.70654","1.62565","0.16208"
"144.00000","1.62606","17,195.47461","168.90102","1.62606","0.16212"
"144.10000","1.62648","17,218.66602","169.12881","1.62648","0.16216"
"144.20000","1.62692","17,242.47266","169.36266","1.62692","0.16221"
"144.30000","1.62735","17,265.90234","169.59279","1.62735","0.16225"
"144.40000","1.62765","17,282.89062","169.75966","1.62765","0.16228"
"144.50000","1.62797","17,297.73438","169.90546","1.62797","0.16231"
"144.60000","1.62836","17,317.03906","170.09508","1.62836","0.16235"
"144.70000","1.62883","17,341.00391","170.33046","1.62883","0.16240"
"144.80000","1.62935","17,369.41797","170.60956","1.62935","0.16245"
"144.90000","1.62980","17,395.50195","170.86577","1.62980","0.16249"
"145.00000","1.63022","17,418.35156","171.09021","1.63022","0.16253"
"145.10000","1.63065","17,441.49805","171.31757","1.63065","0.16258"
"145.20000","1.63107","17,463.89648","171.53757","1.63107","0.16262"
"145.30000","1.63148","17,486.63281","171.76089","1.63148","0.16266"
"145.40000","1.63187","17,506.80664","171.95905","1.63187","0.16270"
"145.50000","1.63227","17,528.14258","172.16862","1.63227","0.16274"
"145.60000","1.63262","17,546.65820","172.35049","1.63262","0.16277"
"145.70000","1.63298","17,565.60742","172.53662","1.63298","0.16281"
"145.80000","1.63338","17,585.96094","172.73654","1.63338","0.16285"
"145.90000","1.63385","17,610.99219","172.98241","1.63385","0.16290"
"146.00000","1.63437","17,639.08203","173.25832","1.63437","0.16295"
"146.10000","1.63482","17,665.91602","173.52188","1.63482","0.16299"
"146.20000","1.63521","17,686.84961","173.72751","1.63521","0.16303"
"146.30000","1.63559","17,706.23633","173.91792","1.63559","0.16307"
"146.40000","1.63601","17,729.72266","174.14862","1.63601","0.16311"
"146.50000","1.63644","17,752.11523","174.36858","1.63644","0.16315"
"146.60000","1.63687","17,774.13477","174.58485","1.63687","0.16320"
"146.70000","1.63730","17,797.93750","174.81865","1.63730","0.16324"
"146.80000","1.63763","17,817.00391","175.00594","1.63763","0.16327"
"146.90000","1.63797","17,833.66406","175.16957","1.63797","0.16331"
"147.00000","1.63836","17,853.51758","175.36459","1.63836","0.16335"
"147.10000","1.63886","17,879.67383","175.62151","1.63886","0.16340"
"147.20000","1.63937","17,907.88281","175.89859","1.63937","0.16345"
"147.30000","1.63978","17,932.71680","176.14252","1.63978","0.16349"
"147.40000","1.64019","17,954.74805","176.35892","1.64019","0.16353"
"147.50000","1.64060","17,975.47266","176.56248","1.64060","0.16357"
"147.60000","1.64102","17,997.99219","176.78368","1.64102","0.16361"
"147.70000","1.64145","18,021.16992","177.01134","1.64145","0.16365"
"147.80000","1.64189","18,044.69727","177.24243","1.64189","0.16370"
"147.90000","1.64231","18,068.29297","177.47420","1.64231","0.16374"
"148.00000","1.64265","18,086.76953","177.65569","1.64265","0.16377"
"148.10000","1.64298","18,103.00586","177.81517","1.64298","0.16381"
"148.20000","1.64338","18,123.41211","178.01559","1.64338","0.16385"
"148.30000","1.64384","18,147.88477","178.25598","1.64384","0.16389"
"148.40000","1.64431","18,175.25781","178.52486","1.64431","0.16394"
"148.50000","1.64476","18,199.59570","178.76390","1.64476","0.16398"
"148.60000","1.64517","18,221.78906","178.98190","1.64517","0.16402"
"148.70000","1.64557","18,243.46094","179.19476","1.64557","0.16407"
"148.80000","1.64599","18,266.26367","179.41875","1.64599","0.16411"
"148.90000","1.64645","18,290.53320","179.65714","1.64645","0.16415"
"149.00000","1.64689","18,315.26562","179.90007","1.64689","0.16420"
"149.10000","1.64731","18,337.63086","180.11975","1.64731","0.16424"
"149.20000","1.64767","18,357.28516","180.31281","1.64767","0.16427"
"149.30000","1.64803","18,376.09375","180.49754","1.64803","0.16431"
"149.40000","1.64843","18,395.39258","180.68710","1.64843","0.16435"
"149.50000","1.64886","18,419.17773","180.92073","1.64886","0.16439"
"149.60000","1.64933","18,444.87695","181.17316","1.64933","0.16444"
"149.70000","1.64976","18,469.31445","181.41319","1.64976","0.16448"
"149.80000","1.65017","18,491.79297","181.63399","1.65017","0.16452"
"149.90000","1.65058","18,513.23242","181.84457","1.65058","0.16456"
"150.00000","1.65104","18,537.52148","182.08316","1.65104","0.16461"
"150.10000","1.65148","18,561.46289","182.31831","1.65148","0.16465"
"150.20000","1.65190","18,585.00586","182.54956","1.65190","0.16470"
"150.30000","1.65231","18,608.15234","182.77692","1.65231","0.16474"
